County,WeekStartDate,ProbableCases,ConfirmedCases,7-Day Count,7-Day Average,Age 0-19,Age 20-34,Age 35-49,Age 50-64,Age 65-79,Age 80+,UnknownAge,14-Day Count,14-Day Case Rate,dtm_updated
Spokane County,2021-01-17 00:00:00,51,1175,1226,175.14,222,329,298,224,105,48,0,2266,433.6,2021-08-02 11:21:10
Spokane County,2021-01-24 00:00:00,93,947,1040,148.57,220,296,223,166,106,27,2,1884,360.51,2021-08-02 11:21:10
Spokane County,2021-01-31 00:00:00,110,734,844,120.57,142,235,167,190,87,23,0,1534,293.53,2021-08-02 11:21:10
Spokane County,2021-02-07 00:00:00,71,619,690,98.57,149,165,163,131,57,25,0,1264,241.87,2021-08-02 11:21:10
Spokane County,2021-02-14 00:00:00,75,499,574,82,111,142,147,111,45,17,1,1065,203.79,2021-08-02 11:21:10
Spokane County,2021-02-21 00:00:00,78,413,491,70.14,88,135,120,103,39,6,0,903,172.79,2021-08-02 11:21:10
Spokane County,2021-02-28 00:00:00,49,363,412,58.86,98,111,104,69,22,8,0,803,153.65,2021-08-02 11:21:10
Spokane County,2021-03-07 00:00:00,58,333,391,55.86,70,107,105,68,30,11,0,818,156.53,2021-08-02 11:21:10
Spokane County,2021-03-14 00:00:00,55,372,427,61,99,119,92,93,22,2,0,930,177.96,2021-08-02 11:21:10
Spokane County,2021-03-21 00:00:00,86,417,503,71.86,107,197,89,85,19,6,0,1025,196.13,2021-08-02 11:21:10
Spokane County,2021-03-28 00:00:00,109,413,522,74.57,98,193,116,81,25,9,0,1203,230.2,2021-08-02 11:21:10
Spokane County,2021-04-04 00:00:00,135,546,681,97.29,157,261,118,102,35,8,0,1553,297.17,2021-08-02 11:21:10
Spokane County,2021-04-11 00:00:00,119,753,872,124.57,214,294,173,128,51,12,0,1654,316.49,2021-08-02 11:21:10
Spokane County,2021-04-18 00:00:00,85,697,782,111.71,193,219,178,133,46,12,1,1544,295.45,2021-08-02 11:21:10
Spokane County,2021-04-25 00:00:00,105,657,762,108.86,226,221,164,111,33,5,2,1550,296.59,2021-08-02 11:21:10
Spokane County,2021-05-02 00:00:00,85,703,788,112.57,206,236,191,108,42,4,1,1593,304.82,2021-08-02 11:21:10
Spokane County,2021-05-09 00:00:00,96,709,805,115,215,262,169,102,42,15,0,1526,292,2021-08-02 11:21:10
Spokane County,2021-05-16 00:00:00,60,661,721,103,207,196,165,93,35,25,0,1312,251.05,2021-08-02 11:21:10
Spokane County,2021-05-23 00:00:00,53,538,591,84.43,165,166,114,102,29,15,0,1036,198.24,2021-08-02 11:21:10
Spokane County,2021-05-30 00:00:00,50,395,445,63.57,94,131,113,66,35,6,0,821,157.1,2021-08-02 11:21:10
Spokane County,2021-06-06 00:00:00,54,322,376,53.71,71,112,91,64,32,6,0,713,136.43,2021-08-02 11:21:10
Spokane County,2021-06-13 00:00:00,42,295,337,48.14,82,83,93,58,16,5,0,573,109.64,2021-08-02 11:21:10
Spokane County,2021-06-20 00:00:00,24,212,236,33.71,47,62,51,47,18,11,0,429,82.09,2021-08-02 11:21:10
Spokane County,2021-06-27 00:00:00,27,166,193,27.57,30,53,50,29,24,7,0,388,74.24,2021-08-02 11:21:10
Spokane County,2021-07-04 00:00:00,22,173,195,27.86,35,51,50,33,21,5,0,513,98.16,2021-08-02 11:21:10
Spokane County,2021-07-11 00:00:00,49,269,318,45.43,54,102,55,64,31,12,0,855,163.61,2021-08-02 11:21:10
Spokane County,2021-07-18 00:00:00,63,474,537,76.71,88,164,146,95,36,8,0,989,189.25,2021-08-02 11:21:10
Spokane County,2021-07-25 00:00:00,83,369,452,64.57,86,135,105,80,41,4,1,0,0,2021-08-02 11:21:10
Stevens County,2020-03-08 00:00:00,0,1,1,0.14,0,0,0,1,0,0,0,3,6.53,2021-08-02 11:21:10
Stevens County,2020-03-15 00:00:00,0,2,2,0.29,0,0,0,2,0,0,0,3,6.53,2021-08-02 11:21:10
Stevens County,2020-03-22 00:00:00,0,1,1,0.14,0,0,1,0,0,0,0,2,4.36,2021-08-02 11:21:10
Stevens County,2020-03-29 00:00:00,0,1,1,0.14,0,0,0,0,1,0,0,4,8.71,2021-08-02 11:21:10
Stevens County,2020-04-05 00:00:00,0,3,3,0.43,0,1,0,2,0,0,0,4,8.71,2021-08-02 11:21:10
Stevens County,2020-04-12 00:00:00,0,1,1,0.14,0,0,0,1,0,0,0,2,4.36,2021-08-02 11:21:10
Stevens County,2020-04-19 00:00:00,0,1,1,0.14,1,0,0,0,0,0,0,1,2.18,2021-08-02 11:21:10
Stevens County,2020-05-10 00:00:00,0,1,1,0.14,0,0,0,1,0,0,0,2,4.36,2021-08-02 11:21:10
Stevens County,2020-05-17 00:00:00,0,1,1,0.14,0,0,0,1,0,0,0,1,2.18,2021-08-02 11:21:10
Stevens County,2020-05-31 00:00:00,0,2,2,0.29,0,0,0,2,0,0,0,5,10.89,2021-08-02 11:21:10
Stevens County,2020-06-07 00:00:00,0,3,3,0.43,1,0,0,2,0,0,0,3,6.53,2021-08-02 11:21:10
Stevens County,2020-06-21 00:00:00,0,2,2,0.29,0,0,0,0,2,0,0,8,17.42,2021-08-02 11:21:10
Stevens County,2020-06-28 00:00:00,0,6,6,0.86,1,1,2,2,0,0,0,18,39.2,2021-08-02 11:21:10
Stevens County,2020-07-05 00:00:00,0,12,12,1.71,3,3,4,2,0,0,0,29,63.15,2021-08-02 11:21:10
Stevens County,2020-07-12 00:00:00,0,17,17,2.43,4,3,3,5,2,0,0,32,69.69,2021-08-02 11:21:10
Stevens County,2020-07-19 00:00:00,0,15,15,2.14,1,4,5,2,3,0,0,39,84.93,2021-08-02 11:21:10
Stevens County,2020-07-26 00:00:00,0,24,24,3.43,10,3,8,1,2,0,0,43,93.64,2021-08-02 11:21:10
Stevens County,2020-08-02 00:00:00,0,19,19,2.71,0,4,4,7,3,1,0,26,56.62,2021-08-02 11:21:10
Stevens County,2020-08-09 00:00:00,0,7,7,1,1,2,1,1,1,1,0,12,26.13,2021-08-02 11:21:10
Stevens County,2020-08-16 00:00:00,0,5,5,0.71,0,2,1,2,0,0,0,9,19.6,2021-08-02 11:21:10
Stevens County,2020-08-23 00:00:00,0,4,4,0.57,2,0,2,0,0,0,0,11,23.95,2021-08-02 11:21:10
Stevens County,2020-08-30 00:00:00,0,7,7,1,0,3,0,3,0,1,0,11,23.95,2021-08-02 11:21:10
Stevens County,2020-09-06 00:00:00,0,4,4,0.57,0,2,1,1,0,0,0,24,52.26,2021-08-02 11:21:10
Stevens County,2020-09-13 00:00:00,1,19,20,2.86,2,1,4,1,5,7,0,44,95.82,2021-08-02 11:21:10
Stevens County,2020-09-20 00:00:00,1,23,24,3.43,1,8,5,4,0,6,0,46,100.17,2021-08-02 11:21:10
Stevens County,2020-09-27 00:00:00,0,22,22,3.14,1,6,4,7,4,0,0,42,91.46,2021-08-02 11:21:10
Stevens County,2020-10-04 00:00:00,0,20,20,2.86,2,5,5,5,2,1,0,42,91.46,2021-08-02 11:21:10
Stevens County,2020-10-11 00:00:00,2,20,22,3.14,4,6,5,5,0,2,0,38,82.75,2021-08-02 11:21:10
Stevens County,2020-10-18 00:00:00,4,12,16,2.29,4,4,3,4,0,1,0,62,135.02,2021-08-02 11:21:10
Stevens County,2020-10-25 00:00:00,2,44,46,6.57,12,8,11,6,8,1,0,115,250.44,2021-08-02 11:21:10
Stevens County,2020-11-01 00:00:00,7,62,69,9.86,9,15,14,19,9,3,0,181,394.16,2021-08-02 11:21:10
Stevens County,2020-11-08 00:00:00,9,103,112,16,9,22,21,34,20,6,0,267,581.45,2021-08-02 11:21:10
Stevens County,2020-11-15 00:00:00,24,131,155,22.14,17,27,42,30,34,5,0,277,603.22,2021-08-02 11:21:10
Stevens County,2020-11-22 00:00:00,13,109,122,17.43,13,28,26,32,16,7,0,284,618.47,2021-08-02 11:21:10
Stevens County,2020-11-29 00:00:00,24,138,162,23.14,29,28,39,33,26,7,0,272,592.33,2021-08-02 11:21:10
Stevens County,2020-12-06 00:00:00,24,86,110,15.71,12,29,20,22,16,11,0,207,450.78,2021-08-02 11:21:10
Stevens County,2020-12-13 00:00:00,9,88,97,13.86,9,27,20,26,13,2,0,146,317.94,2021-08-02 11:21:10
Stevens County,2020-12-20 00:00:00,3,46,49,7,8,14,10,8,8,1,0,99,215.59,2021-08-02 11:21:10
Stevens County,2020-12-27 00:00:00,2,48,50,7.14,5,17,7,11,5,5,0,157,341.9,2021-08-02 11:21:10
Stevens County,2021-01-03 00:00:00,5,102,107,15.29,10,22,19,27,27,2,0,161,350.61,2021-08-02 11:21:10
Stevens County,2021-01-10 00:00:00,4,50,54,7.71,11,13,7,12,9,2,0,109,237.37,2021-08-02 11:21:10
Stevens County,2021-01-17 00:00:00,3,52,55,7.86,9,8,14,11,10,3,0,118,256.97,2021-08-02 11:21:10
Stevens County,2021-01-24 00:00:00,2,61,63,9,6,14,13,14,12,4,0,97,211.24,2021-08-02 11:21:10
Stevens County,2021-01-31 00:00:00,4,30,34,4.86,4,12,0,8,6,4,0,61,132.84,2021-08-02 11:21:10
Stevens County,2021-02-07 00:00:00,3,24,27,3.86,3,4,10,7,3,0,0,53,115.42,2021-08-02 11:21:10
Stevens County,2021-02-14 00:00:00,2,24,26,3.71,5,5,8,8,0,0,0,67,145.91,2021-08-02 11:21:10
Stevens County,2021-02-21 00:00:00,1,40,41,5.86,5,20,7,4,5,0,0,92,200.35,2021-08-02 11:21:10
Stevens County,2021-02-28 00:00:00,12,39,51,7.29,10,7,14,15,5,0,0,77,167.68,2021-08-02 11:21:10
Stevens County,2021-03-07 00:00:00,0,26,26,3.71,1,5,2,8,9,1,0,47,102.35,2021-08-02 11:21:10
Stevens County,2021-03-14 00:00:00,2,19,21,3,0,4,4,7,5,1,0,59,128.48,2021-08-02 11:21:10
Stevens County,2021-03-21 00:00:00,1,37,38,5.43,2,6,11,7,9,3,0,87,189.46,2021-08-02 11:21:10
Stevens County,2021-03-28 00:00:00,2,47,49,7,10,8,13,10,5,3,0,113,246.08,2021-08-02 11:21:10
Stevens County,2021-04-04 00:00:00,3,61,64,9.14,8,20,12,15,6,3,0,129,280.92,2021-08-02 11:21:10
Stevens County,2021-04-11 00:00:00,4,61,65,9.29,14,12,17,12,9,1,0,147,320.12,2021-08-02 11:21:10
Stevens County,2021-04-18 00:00:00,7,75,82,11.71,10,19,17,18,11,7,0,142,309.23,2021-08-02 11:21:10
Stevens County,2021-04-25 00:00:00,6,54,60,8.57,10,14,13,15,8,0,0,109,237.37,2021-08-02 11:21:10
Stevens County,2021-05-02 00:00:00,12,37,49,7,7,12,9,13,8,0,0,124,270.03,2021-08-02 11:21:10
Stevens County,2021-05-09 00:00:00,4,71,75,10.71,17,17,17,14,7,3,0,122,265.68,2021-08-02 11:21:10
Stevens County,2021-05-16 00:00:00,5,42,47,6.71,8,9,11,11,5,3,0,75,163.33,2021-08-02 11:21:10
Stevens County,2021-05-23 00:00:00,3,25,28,4,7,4,4,10,2,1,0,54,117.6,2021-08-02 11:21:10
Stevens County,2021-05-30 00:00:00,5,21,26,3.71,11,5,8,2,0,0,0,51,111.06,2021-08-02 11:21:10
Stevens County,2021-06-06 00:00:00,1,24,25,3.57,6,6,4,6,3,0,0,41,89.29,2021-08-02 11:21:10
Stevens County,2021-06-13 00:00:00,0,16,16,2.29,3,2,2,4,3,2,0,31,67.51,2021-08-02 11:21:10
Stevens County,2021-06-20 00:00:00,0,15,15,2.14,3,2,6,1,3,0,0,28,60.98,2021-08-02 11:21:10
Stevens County,2021-06-27 00:00:00,2,11,13,1.86,0,2,4,3,2,2,0,23,50.09,2021-08-02 11:21:10
Stevens County,2021-07-04 00:00:00,0,10,10,1.43,3,1,5,1,0,0,0,25,54.44,2021-08-02 11:21:10
Stevens County,2021-07-11 00:00:00,2,13,15,2.14,2,2,5,3,3,0,0,45,98,2021-08-02 11:21:10
Stevens County,2021-07-18 00:00:00,4,26,30,4.29,6,2,8,8,4,2,0,73,158.97,2021-08-02 11:21:10
Stevens County,2021-07-25 00:00:00,11,32,43,6.14,7,10,9,10,6,0,1,0,0,2021-08-02 11:21:10
Thurston County,2020-01-19 00:00:00,0,1,1,0.14,0,0,0,0,1,0,0,1,0.34,2021-08-02 11:21:10
Thurston County,2020-03-08 00:00:00,0,6,6,0.86,0,1,2,2,1,0,0,20,6.87,2021-08-02 11:21:10
Thurston County,2020-03-15 00:00:00,0,14,14,2,0,2,4,8,0,0,0,45,15.46,2021-08-02 11:21:10
Thurston County,2020-03-22 00:00:00,0,31,31,4.43,0,1,11,11,6,2,0,57,19.59,2021-08-02 11:21:10
Thurston County,2020-03-29 00:00:00,0,26,26,3.71,1,7,6,9,3,0,0,34,11.68,2021-08-02 11:21:10
Thurston County,2020-04-05 00:00:00,0,8,8,1.14,0,2,0,2,4,0,0,21,7.22,2021-08-02 11:21:10
Thurston County,2020-04-12 00:00:00,0,13,13,1.86,1,4,4,2,2,0,0,23,7.9,2021-08-02 11:21:10
Thurston County,2020-04-19 00:00:00,0,10,10,1.43,2,0,2,2,4,0,0,17,5.84,2021-08-02 11:21:10
Thurston County,2020-04-26 00:00:00,0,7,7,1,1,1,1,3,1,0,0,17,5.84,2021-08-02 11:21:10
Thurston County,2020-05-03 00:00:00,0,10,10,1.43,2,1,4,2,0,1,0,13,4.47,2021-08-02 11:21:10
Thurston County,2020-05-10 00:00:00,0,3,3,0.43,0,0,1,1,1,0,0,7,2.41,2021-08-02 11:21:10
Thurston County,2020-05-17 00:00:00,0,4,4,0.57,0,0,3,0,1,0,0,28,9.62,2021-08-02 11:21:10
Thurston County,2020-05-24 00:00:00,0,24,24,3.43,1,2,3,7,5,6,0,45,15.46,2021-08-02 11:21:10
Thurston County,2020-05-31 00:00:00,0,21,21,3,0,6,3,5,3,4,0,49,16.84,2021-08-02 11:21:10
Thurston County,2020-06-07 00:00:00,0,28,28,4,1,10,6,2,3,6,0,48,16.49,2021-08-02 11:21:10
Thurston County,2020-06-14 00:00:00,0,20,20,2.86,4,8,3,4,1,0,0,62,21.31,2021-08-02 11:21:10
Thurston County,2020-06-21 00:00:00,0,42,42,6,5,19,10,4,4,0,0,96,32.99,2021-08-02 11:21:10
Thurston County,2020-06-28 00:00:00,0,54,54,7.71,9,27,8,6,4,0,0,149,51.2,2021-08-02 11:21:10
Thurston County,2020-07-05 00:00:00,3,92,95,13.57,14,29,16,28,5,2,1,203,69.76,2021-08-02 11:21:10
Thurston County,2020-07-12 00:00:00,0,108,108,15.43,12,36,26,22,7,4,1,192,65.98,2021-08-02 11:21:10
Thurston County,2020-07-19 00:00:00,2,82,84,12,11,35,18,14,3,3,0,174,59.79,2021-08-02 11:21:10
Thurston County,2020-07-26 00:00:00,4,86,90,12.86,19,19,27,18,7,0,0,191,65.64,2021-08-02 11:21:10
Thurston County,2020-08-02 00:00:00,4,97,101,14.43,23,26,22,23,6,1,0,171,58.76,2021-08-02 11:21:10
Thurston County,2020-08-09 00:00:00,6,64,70,10,11,22,16,13,6,2,0,142,48.8,2021-08-02 11:21:10
Thurston County,2020-08-16 00:00:00,2,70,72,10.29,14,20,13,16,9,0,0,133,45.7,2021-08-02 11:21:10
Thurston County,2020-08-23 00:00:00,4,57,61,8.71,6,28,14,9,4,0,0,109,37.46,2021-08-02 11:21:10
Thurston County,2020-08-30 00:00:00,14,34,48,6.86,14,14,12,6,2,0,0,89,30.58,2021-08-02 11:21:10
Thurston County,2020-09-06 00:00:00,10,31,41,5.86,9,14,8,5,5,0,0,84,28.87,2021-08-02 11:21:10
Thurston County,2020-09-13 00:00:00,8,35,43,6.14,7,13,9,8,6,0,0,130,44.67,2021-08-02 11:21:10
Thurston County,2020-09-20 00:00:00,9,78,87,12.43,15,18,16,19,16,3,0,203,69.76,2021-08-02 11:21:10
Thurston County,2020-09-27 00:00:00,14,102,116,16.57,13,35,26,25,13,4,0,240,82.47,2021-08-02 11:21:10
Thurston County,2020-10-04 00:00:00,15,109,124,17.71,20,32,29,18,16,9,0,278,95.53,2021-08-02 11:21:10
Thurston County,2020-10-11 00:00:00,12,142,154,22,27,36,22,14,24,31,0,304,104.47,2021-08-02 11:21:10
Thurston County,2020-10-18 00:00:00,6,144,150,21.43,13,39,31,34,17,16,0,340,116.84,2021-08-02 11:21:10
Thurston County,2020-10-25 00:00:00,6,184,190,27.14,25,37,57,29,25,17,0,485,166.67,2021-08-02 11:21:10
Thurston County,2020-11-01 00:00:00,19,276,295,42.14,56,94,69,39,25,12,0,686,235.74,2021-08-02 11:21:10
Thurston County,2020-11-08 00:00:00,22,369,391,55.86,61,101,98,83,37,11,0,793,272.51,2021-08-02 11:21:10
Thurston County,2020-11-15 00:00:00,15,387,402,57.43,49,140,110,74,23,5,1,713,245.02,2021-08-02 11:21:10
Thurston County,2020-11-22 00:00:00,15,296,311,44.43,53,94,69,61,29,5,0,695,238.83,2021-08-02 11:21:10
Thurston County,2020-11-29 00:00:00,22,362,384,54.86,62,123,91,70,26,10,2,734,252.23,2021-08-02 11:21:10
Thurston County,2020-12-06 00:00:00,32,318,350,50,49,123,72,75,22,9,0,706,242.61,2021-08-02 11:21:10
Thurston County,2020-12-13 00:00:00,25,331,356,50.86,70,101,88,63,22,12,0,643,220.96,2021-08-02 11:21:10
Thurston County,2020-12-20 00:00:00,22,265,287,41,48,87,82,43,24,3,0,693,238.14,2021-08-02 11:21:10
Thurston County,2020-12-27 00:00:00,34,372,406,58,63,131,90,84,30,8,0,886,304.47,2021-08-02 11:21:10
Thurston County,2021-01-03 00:00:00,46,434,480,68.57,82,171,117,72,24,13,1,880,302.41,2021-08-02 11:21:10
Thurston County,2021-01-10 00:00:00,35,365,400,57.14,55,144,82,80,26,13,0,792,272.16,2021-08-02 11:21:10
Thurston County,2021-01-17 00:00:00,31,361,392,56,68,148,80,70,19,6,1,690,237.11,2021-08-02 11:21:10
Thurston County,2021-01-24 00:00:00,40,258,298,42.57,46,104,52,65,23,7,1,559,192.1,2021-08-02 11:21:10
Thurston County,2021-01-31 00:00:00,38,223,261,37.29,59,68,61,42,20,10,1,406,139.52,2021-08-02 11:21:10
Thurston County,2021-02-07 00:00:00,30,115,145,20.71,25,45,36,23,11,5,0,320,109.97,2021-08-02 11:21:10
Thurston County,2021-02-14 00:00:00,48,127,175,25,42,43,45,19,21,5,0,335,115.12,2021-08-02 11:21:10
Thurston County,2021-02-21 00:00:00,33,127,160,22.86,25,58,30,31,12,4,0,294,101.03,2021-08-02 11:21:10
Thurston County,2021-02-28 00:00:00,24,110,134,19.14,30,32,36,25,10,1,0,261,89.69,2021-08-02 11:21:10
Thurston County,2021-03-07 00:00:00,14,113,127,18.14,21,29,41,24,10,2,0,256,87.97,2021-08-02 11:21:10
Thurston County,2021-03-14 00:00:00,21,108,129,18.43,27,41,24,22,12,3,0,312,107.22,2021-08-02 11:21:10
Thurston County,2021-03-21 00:00:00,27,156,183,26.14,28,66,49,22,14,4,0,375,128.87,2021-08-02 11:21:10
Thurston County,2021-03-28 00:00:00,39,153,192,27.43,33,65,47,39,4,2,2,437,150.17,2021-08-02 11:21:10
Thurston County,2021-04-04 00:00:00,48,197,245,35,43,85,56,40,18,3,0,544,186.94,2021-08-02 11:21:10
Thurston County,2021-04-11 00:00:00,68,231,299,42.71,62,92,76,51,12,6,0,651,223.71,2021-08-02 11:21:10
Thurston County,2021-04-18 00:00:00,60,292,352,50.29,70,123,85,43,18,11,2,694,238.49,2021-08-02 11:21:10
Thurston County,2021-04-25 00:00:00,72,270,342,48.86,82,130,69,41,18,1,1,679,233.33,2021-08-02 11:21:10
Thurston County,2021-05-02 00:00:00,78,259,337,48.14,81,100,91,48,12,5,0,636,218.56,2021-08-02 11:21:10
Thurston County,2021-05-09 00:00:00,67,232,299,42.71,82,88,74,36,14,5,0,538,184.88,2021-08-02 11:21:10
Thurston County,2021-05-16 00:00:00,57,182,239,34.14,57,63,62,34,19,4,0,454,156.01,2021-08-02 11:21:10
Thurston County,2021-05-23 00:00:00,48,167,215,30.71,58,75,46,24,10,2,0,345,118.56,2021-08-02 11:21:10
Thurston County,2021-05-30 00:00:00,28,102,130,18.57,33,38,31,16,8,4,0,280,96.22,2021-08-02 11:21:10
Thurston County,2021-06-06 00:00:00,36,114,150,21.43,36,32,41,29,9,3,0,280,96.22,2021-08-02 11:21:10
Thurston County,2021-06-13 00:00:00,30,100,130,18.57,31,36,27,30,6,0,0,243,83.51,2021-08-02 11:21:10
Thurston County,2021-06-20 00:00:00,28,85,113,16.14,27,39,26,13,4,4,0,229,78.69,2021-08-02 11:21:10
Thurston County,2021-06-27 00:00:00,21,95,116,16.57,29,42,23,14,5,1,2,275,94.5,2021-08-02 11:21:10
Thurston County,2021-07-04 00:00:00,37,122,159,22.71,31,48,46,19,12,3,0,330,113.4,2021-08-02 11:21:10
Thurston County,2021-07-11 00:00:00,41,130,171,24.43,34,58,44,22,10,3,0,458,157.39,2021-08-02 11:21:10
Thurston County,2021-07-18 00:00:00,82,205,287,41,67,99,74,33,13,1,0,448,153.95,2021-08-02 11:21:10
Thurston County,2021-07-25 00:00:00,50,111,161,23,29,51,48,18,11,2,2,0,0,2021-08-02 11:21:10
Wahkiakum County,2020-03-29 00:00:00,0,2,2,0.29,0,0,1,1,0,0,0,2,47.51,2021-08-02 11:21:10
Wahkiakum County,2020-05-03 00:00:00,0,2,2,0.29,0,0,1,1,0,0,0,2,47.51,2021-08-02 11:21:10
Wahkiakum County,2020-06-14 00:00:00,0,1,1,0.14,0,0,1,0,0,0,0,2,47.51,2021-08-02 11:21:10
Wahkiakum County,2020-06-21 00:00:00,0,1,1,0.14,0,0,0,1,0,0,0,1,23.75,2021-08-02 11:21:10
Wahkiakum County,2020-08-16 00:00:00,0,1,1,0.14,0,0,0,0,1,0,0,1,23.75,2021-08-02 11:21:10
Wahkiakum County,2020-10-04 00:00:00,0,1,1,0.14,0,0,0,1,0,0,0,3,71.26,2021-08-02 11:21:10
Wahkiakum County,2020-10-11 00:00:00,0,2,2,0.29,0,0,0,2,0,0,0,2,47.51,2021-08-02 11:21:10
Wahkiakum County,2020-10-25 00:00:00,0,1,1,0.14,0,0,0,1,0,0,0,1,23.75,2021-08-02 11:21:10
Wahkiakum County,2020-11-08 00:00:00,0,4,4,0.57,0,1,0,3,0,0,0,11,261.28,2021-08-02 11:21:10
Wahkiakum County,2020-11-15 00:00:00,0,7,7,1,0,2,1,3,1,0,0,18,427.55,2021-08-02 11:21:10
Wahkiakum County,2020-11-22 00:00:00,0,11,11,1.57,2,3,0,5,1,0,0,19,451.31,2021-08-02 11:21:10
Wahkiakum County,2020-11-29 00:00:00,0,8,8,1.14,1,1,2,4,0,0,0,10,237.53,2021-08-02 11:21:10
Wahkiakum County,2020-12-06 00:00:00,0,2,2,0.29,1,1,0,0,0,0,0,5,118.76,2021-08-02 11:21:10
Wahkiakum County,2020-12-13 00:00:00,0,3,3,0.43,2,0,1,0,0,0,0,6,142.52,2021-08-02 11:21:10
Wahkiakum County,2020-12-20 00:00:00,0,3,3,0.43,1,0,2,0,0,0,0,6,142.52,2021-08-02 11:21:10
Wahkiakum County,2020-12-27 00:00:00,0,3,3,0.43,0,0,1,2,0,0,0,10,237.53,2021-08-02 11:21:10
Wahkiakum County,2021-01-03 00:00:00,0,7,7,1,0,1,3,1,2,0,0,13,308.79,2021-08-02 11:21:10
Wahkiakum County,2021-01-10 00:00:00,0,6,6,0.86,2,0,1,3,0,0,0,8,190.02,2021-08-02 11:21:10
Wahkiakum County,2021-01-17 00:00:00,0,2,2,0.29,0,0,1,0,1,0,0,8,190.02,2021-08-02 11:21:10
Wahkiakum County,2021-01-24 00:00:00,1,5,6,0.86,2,1,1,1,0,1,0,6,142.52,2021-08-02 11:21:10
Wahkiakum County,2021-02-07 00:00:00,0,6,6,0.86,0,2,3,0,1,0,0,18,427.55,2021-08-02 11:21:10
Wahkiakum County,2021-02-14 00:00:00,0,12,12,1.71,6,0,2,2,0,2,0,19,451.31,2021-08-02 11:21:10
Wahkiakum County,2021-02-21 00:00:00,2,5,7,1,2,2,1,0,2,0,0,12,285.04,2021-08-02 11:21:10
Wahkiakum County,2021-02-28 00:00:00,0,5,5,0.71,3,1,1,0,0,0,0,5,118.76,2021-08-02 11:21:10
Wahkiakum County,2021-03-21 00:00:00,1,0,1,0.14,0,0,0,1,0,0,0,1,23.75,2021-08-02 11:21:10
Wahkiakum County,2021-04-04 00:00:00,0,2,2,0.29,0,2,0,0,0,0,0,5,118.76,2021-08-02 11:21:10
Wahkiakum County,2021-04-11 00:00:00,0,3,3,0.43,1,1,0,1,0,0,0,3,71.26,2021-08-02 11:21:10
Wahkiakum County,2021-04-25 00:00:00,0,1,1,0.14,0,0,0,0,0,1,0,2,47.51,2021-08-02 11:21:10
Wahkiakum County,2021-05-02 00:00:00,0,1,1,0.14,0,1,0,0,0,0,0,8,190.02,2021-08-02 11:21:10
Wahkiakum County,2021-05-09 00:00:00,3,4,7,1,3,3,1,0,0,0,0,20,475.06,2021-08-02 11:21:10
Wahkiakum County,2021-05-16 00:00:00,2,11,13,1.86,4,5,1,2,0,1,0,20,475.06,2021-08-02 11:21:10
Wahkiakum County,2021-05-23 00:00:00,0,7,7,1,0,1,4,2,0,0,0,15,356.29,2021-08-02 11:21:10
Wahkiakum County,2021-05-30 00:00:00,0,8,8,1.14,1,0,4,2,0,1,0,18,427.55,2021-08-02 11:21:10
Wahkiakum County,2021-06-06 00:00:00,1,9,10,1.43,1,4,2,2,0,1,0,11,261.28,2021-08-02 11:21:10
Wahkiakum County,2021-06-13 00:00:00,0,1,1,0.14,0,0,1,0,0,0,0,2,47.51,2021-08-02 11:21:10
Wahkiakum County,2021-06-20 00:00:00,0,1,1,0.14,0,0,0,1,0,0,0,1,23.75,2021-08-02 11:21:10
Wahkiakum County,2021-07-04 00:00:00,0,1,1,0.14,0,0,0,0,0,1,0,1,23.75,2021-08-02 11:21:10
Wahkiakum County,2021-07-18 00:00:00,1,2,3,0.43,0,1,1,1,0,0,0,10,237.53,2021-08-02 11:21:10
Wahkiakum County,2021-07-25 00:00:00,4,3,7,1,2,1,2,1,0,1,0,0,0,2021-08-02 11:21:10
Walla Walla County,2020-03-15 00:00:00,0,2,2,0.29,0,1,1,0,0,0,0,7,11.19,2021-08-02 11:21:10
Walla Walla County,2020-03-22 00:00:00,0,5,5,0.71,0,1,1,1,2,0,0,13,20.77,2021-08-02 11:21:10
Walla Walla County,2020-03-29 00:00:00,0,8,8,1.14,1,0,4,2,1,0,0,18,28.76,2021-08-02 11:21:10
Walla Walla County,2020-04-05 00:00:00,0,10,10,1.43,0,6,1,2,1,0,0,22,35.16,2021-08-02 11:21:10
Walla Walla County,2020-04-12 00:00:00,0,12,12,1.71,1,3,5,2,1,0,0,45,71.91,2021-08-02 11:21:10
Walla Walla County,2020-04-19 00:00:00,0,33,33,4.71,3,4,7,12,6,1,0,53,84.69,2021-08-02 11:21:10
Walla Walla County,2020-04-26 00:00:00,0,20,20,2.86,2,10,6,2,0,0,0,34,54.33,2021-08-02 11:21:10
Walla Walla County,2020-05-03 00:00:00,0,14,14,2,0,5,4,0,0,5,0,16,25.57,2021-08-02 11:21:10
Walla Walla County,2020-05-10 00:00:00,0,2,2,0.29,0,2,0,0,0,0,0,5,7.99,2021-08-02 11:21:10
Walla Walla County,2020-05-17 00:00:00,0,3,3,0.43,0,0,2,1,0,0,0,7,11.19,2021-08-02 11:21:10
Walla Walla County,2020-05-24 00:00:00,0,4,4,0.57,3,1,0,0,0,0,0,10,15.98,2021-08-02 11:21:10
Walla Walla County,2020-05-31 00:00:00,0,6,6,0.86,0,0,2,4,0,0,0,14,22.37,2021-08-02 11:21:10
